f(a,b,c,d,e,f) a b c d e f
1077888140938 255 15 681 862 608 709
31527258534893 499 876 708 642 407 881
7641463070 92 200 819 322 203 572
7220115748351 373 11 7 9 673 278
14550781938006 429 378 692 454 304 531
307748991375780 790 458 866 506 936 538
552655358235897 888 839 141 868 316 525
490294073596418 867 799 37 872 98 193
68972348733291 585 823 753 421 772 9
93112911506060 622 335 547 348 321 457
765670562198504 948 147 138 483 983 261
865925067396 228 707 384 429 116 786
1951209442315 287 253 436 225 980 678
272473180378157 771 425 438 965 869 519
239812849400349 751 980 773 348 746 421
80399489836903 604 339 798 401 543 286
64641404110927 578 600 89 837 626 65
1099322838398 226 845 445 509 404 609
663241484562578 921 869 406 403 773 296
108305172813524 641 547 280 46 184 412
215080696997 23 681 19 811 937 644
872703691529619 973 883 331 926 97 473
1819274741997 248 969 790 547 400 561
100830454960728 632 196 170 731 720 789
128404519326136 663 740 931 858 5 221
1998589862969 280 726 635 729 94 245
137765457601805 672 923 245 407 490 360
19718382001581 456 215 42 663 382 223
932035686531382 986 567 749 819 934 81
1601422134711 273 540 187 402 192 727
396141735823 79 792 734 220 284 128
342421668539811 807 625 161 192 656 812
344978197 51 36 120 255 133 942
552288284264 204 668 511 711 263 921
669901031115729 923 248 783 489 547 521
296196738953994 784 106 536 927 491 112
1713284208040 254 900 352 930 199 95
1131694961558 257 323 701 44 257 60
124517450416671 659 693 834 418 543 114
2313563892000 287 778 5 595 396 271
18452812500779 450 2 8 275 475 525
548539899005 84 859 480 591 211 618
468734434239 108 821 662 314 31 973
292437473854583 782 148 993 536 899 157
600564604432481 903 640 792 169 610 47
4191552436607 328 793 650 909 952 577
955805340433135 991 236 796 655 347 102
232351794910 152 624 736 143 808 807
112570791079186 646 511 101 228 847 795
782821032443 73 940 100 664 1 185
99162510975243 629 916 189 966 162 99
6218022782214 362 199 109 467 535 208
3917360940825 327 650 115 815 132 346
845556772753684 967 380 843 647 388 149
31261812942882 500 330 359 428 397 336
7491462682 93 166 608 131 666 768
59312950359444 568 662 456 410 458 288
433393735861742 846 419 416 119 401 821
695704608605051 930 357 158 567 348 847
69141388076368 586 447 509 925 839 176
4411937760028 338 171 730 993 629 157
489933935091734 867 467 526 788 637 857
102535467274 159 178 448 562 592 857
4286261778803 335 509 129 213 427 916
985265902577784 997 648 528 178 632 953
1905023026764 280 655 424 733 307 123
13243965470 55 336 169 517 557 14
760967337023 233 522 37 867 4 156
48222757761902 544 873 833 913 776 885
817087101704 241 253 41 806 82 455
1261859691195 263 253 805 663 769 264
21528732644243 464 383 657 104 327 660
296489338045 197 35 605 63 926 799
613888872910478 907 524 263 254 289 299
12161844874166 414 79 467 764 722 338
63961298765268 577 274 212 161 438 364
3400678701918 301 982 235 378 153 785
741298856078 225 637 26 656 16 996
92503176029720 621 621 311 537 555 877
164500119603510 697 184 642 416 84 305
7260630704 32 292 350 830 456 290
188186154623194 716 317 687 281 922 997
3365372326 49 252 983 173 15 960
106746226660664 639 676 814 275 992 766
85853295045755 612 20 305 504 795 249
2771756034527 308 56 92 882 629 440
106646459370796 639 574 324 111 756 378
2243672457936 295 314 572 102 704 787
242113058566321 753 398 978 442 933 89
211626692575372 733 400 986 248 891 596
6439117605341 361 745 112 382 641 820
5116956675223 344 740 434 369 466 668
268055673001851 768 967 353 291 249 799
22818564683 112 273 711 893 110 438
564746888579023 892 444 740 746 529 20
5963692967708 359 159 364 131 501 860
3263203597588 317 500 721 744 483 365
33208411351517 505 777 521 639 195 378
109898385637 19 576 564 190 339 977
797004596793 153 919 493 167 294 775
706981776069398 933 35 97 350 619 584
1034330192086 251 442 444 334 433 956
18866611953839 452 97 234 5 580 845
348272325719 178 642 667 335 605 478
72712793214942 592 140 13 815 918 174
6902410031795 363 880 430 429 195 128
65073137230289 579 192 278 173 914 759
2160295912747 292 440 218 469 350 928
112508749812023 646 281 453 592 382 229
250400871183220 758 640 902 421 719 120
262088563763013 765 540 256 615 779 710
46773101761959 542 162 895 222 331 13
199394060767187 724 827 658 907 676 251
26488391830864 481 928 556 870 843 510
597080552243077 902 152 591 501 168 631
201697194251531 726 297 65 381 524 194
231827487491 176 501 364 462 166 30
58240606950460 565 903 727 346 118 173
9914725738031 396 649 937 907 312 388
467700308912645 859 211 147 484 669 275
34746429359426 509 873 60 466 145 625
56066590899613 561 841 682 979 698 742
627534474698711 911 508 824 549 738 1
277869343774722 774 543 347 101 292 827
1769905759329 280 471 701 719 676 754
684539672984193 927 4 422 382 811 785
319572252613362 796 229 207 691 518 439
133036538773809 668 407 665 572 10 83
24658402725840 474 925 959 158 153 359
13290844091406 421 506 544 58 253 882
11648414128546 410 501 592 354 214 665
927294217339689 985 528 177 279 236 126
5799533163879 357 167 438 358 329 986
4253486339850 334 558 168 150 720 692
14244555268187 427 472 592 444 777 91
2553360284107 303 133 968 616 251 8
890180610489115 977 326 741 515 6 782
71162894429757 589 724 782 104 411 85
36497152423414 515 721 735 775 671 187
91286069 36 93 353 894 447 328
37066700886239 517 601 200 399 517 565
763230756304 208 782 391 311 279 841
30568457837469 497 704 951 59 534 514
505345480406 119 833 12 214 79 921
893087126751 177 921 534 284 494 539
45491960154198 539 72 996 887 424 268
50331139798582 550 228 34 736 655 239
492718245620396 868 68 3 775 434 270
490032810443182 867 619 804 197 147 274
5613133765172 354 483 815 536 634 832
291483998903599 781 977 408 728 408 33
540855405170 154 821 453 702 843 597
13428805059 106 101 386 371 388 579
336328218668963 804 782 419 404 319 699
253581522852983 760 413 477 349 127 79
2842363904125 309 400 648 78 580 710
178249555617 173 391 443 622 807 241
208730917304334 731 70 419 655 750 337
4440106907772 325 950 675 524 538 460
177809341161 175 342 128 578 483 581
600423618221600 903 403 444 589 624 747
65095962239183 579 395 566 298 235 622
474342473306 216 254 169 545 446 292
504373016319007 872 666 285 337 474 553
229503547138761 745 256 361 625 148 948
734525670051305 940 888 536 457 718 850
263753081090875 766 425 265 106 793 400
55592259128652 561 400 137 149 472 583
656325055445593 919 951 606 815 192 202
5540160094007 351 679 362 517 554 432
1668583817541 243 952 451 844 185 504
13068921241540 420 34 588 885 911 880
983353036013 118 990 494 704 849 676
2498628836288 301 409 500 890 608 328
3854523137570 329 9 428 868 193 51
936668075149882 987 15 460 390 945 215
11050744250954 405 627 195 874 226 963
288732761660592 780 355 823 763 283 688
764849213782 83 934 456 491 441 287
103281373439740 635 437 49 776 309 468
9671026177846 392 803 966 173 133 523
39476471154221 522 921 632 903 710 863
3301086812024 305 902 611 240 986 488
153032124829534 687 14 724 826 962 547
248587656809463 757 101 220 316 303 886
105995533537498 638 733 391 752 101 427
47300400327829 543 554 205 420 175 360
628129489983429 911 902 965 577 522 88
28246760152296 490 78 929 911 903 515
12702250014495 415 792 893 156 853 372
31565052405726 501 190 149 321 808 45
41819323250727 530 63 623 389 773 971
990445545 63 50 202 32 872 506
264643733071 186 455 942 256 321 581
549067187607383 887 311 214 897 829 953
443761006223986 850 487 822 757 62 854
15831914204747 436 526 525 244 170 306
9944648278 96 207 356 885 731 901
858806510604149 970 519 413 87 293 445
439162649384236 848 899 667 119 363 348
446321840709903 851 137 156 841 157 709
4918126379391 345 418 40 6 896 688
444346759447998 850 895 579 954 576 382
597300395158745 902 685 122 207 776 953
232596286978885 747 32 500 863 478 461
398672563009542 832 90 688 837 156 789
23212240563904 471 426 602 351 188 646
150821206451929 685 240 62 880 974 278
83276153323373 608 662 13 259 935 72
638045502057454 914 649 529 506 400 212
321582524679832 797 183 796 203 196 891
107981247079 157 335 130 253 188 456
758732386275 231 564 586 202 153 609
194909826232177 721 516 638 313 162 637
970359071600219 994 197 655 698 51 140
311619497532505 792 57 977 4 4 97
126441745385933 661 712 494 162 967 151
54281720548230 558 656 581 52 484 971
9493813127250 394 75 971 8 578 426
116115465268223 649 994 285 171 869 763
468917691979 128 812 561 794 169 793
4023329169703 331 474 702 897 972 615
56384508376 57 486 179 297 776 169
1944718339946 272 822 870 717 497 244
52269154460351 554 538 56 111 977 719
622252896189 188 789 505 202 320 683
173680229660 177 23 360 765 256 141
3017089543359 302 843 270 112 569 445
571068080832306 894 141 220 462 840 619
106595392084657 638 971 778 336 665 159
8200419304 54 301 776 244 520 891
20018648568 103 303 144 440 558 330
3372285612958 318 590 919 68 242 639
306129381287321 789 778 362 427 923 294
21075934391940 462 409 129 454 215 167
667146654204504 922 966 926 546 428 338
20171899649503 458 374 455 824 677 233
648937607108 85 896 235 868 185 949
2311052005533 297 110 61 238 159 860
1727240556977 279 439 751 178 68 242
52185010869552 554 123 841 472 589 147
1174129996732 253 609 130 778 267 33
27565065829409 486 820 663 460 343 677
68544777662974 585 419 356 282 5 357
11189920337810 406 631 36 964 867 938
530819627797894 881 536 503 208 300 896
1598624092 21 217 854 421 940 573
11181783650791 407 346 773 839 212 194
2466495631068 299 527 741 317 561 271
250629103597319 758 793 565 473 544 858
5062668691271 345 647 546 543 844 714
3356233565277 320 168 184 5 18 582
51954450775467 553 699 716 591 889 489
63514318559333 576 578 877 603 376 55
139092614811390 674 200 507 65 20 524
336323263667 202 18 39 277 920 781
21548177593778 462 841 282 65 744 944
203142664398316 727 496 532 859 992 570
113043813934522 646 858 901 345 226 780
49419874059237 548 111 657 305 706 610
4320168812 5 264 813 557 453 58
300267349490050 786 723 197 21 967 818
11391450873664 408 542 859 525 194 260
138085032118387 673 388 72 700 26 380
289039949379513 780 754 887 139 844 377
746335377152 232 522 278 491 749 176
2747154374738 305 573 208 136 600 48
470464901848216 860 443 857 6 830 172
134156399608342 669 621 652 453 250 217
16824249682639 441 617 822 423 548 994
262671391418492 765 904 82 487 501 91
15272206534319 433 476 69 469 414 776
2982506086708 311 520 46 118 837 538
59920627324 71 491 154 905 163 608
100834264029970 632 273 650 555 114 28
50791384314765 551 250 540 544 245 225
211635787952354 733 430 767 224 238 662
242375575741410 753 732 757 485 100 949
132803878075527 667 942 689 327 842 524
675798445098 161 868 292 421 737 451
229499131020247 745 3 552 872 170 107
105841303394909 638 606 779 481 541 162
841178745672847 966 268 210 932 509 854
980772754054393 996 885 365 873 218 826
78218740993 151 64 670 317 86 623
338048797433589 805 43 204 156 511 660
82975475272879 607 870 796 999 336 73
14030696075464 426 179 262 945 33 157
2074861822941 288 553 235 123 535 509
112502510596639 646 1 460 340 526 796
44302991156006 536 501 969 273 307 458
651948229309522 918 12 763 295 874 996
1082730881316 175 979 209 465 219 105
525244564966 60 851 50 288 492 785
116199960432349 650 643 348 568 120 252
795391749850 67 944 434 172 76 503
196256569597806 722 500 370 529 76 569
652674356607876 918 923 464 988 655 968
45032934333162 537 784 170 533 479 357
885631132016669 976 301 787 615 784 96
200351933985267 725 468 610 163 192 211
845730789330 120 952 814 967 897 194
147547069351951 682 234 335 555 118 685
144463931975715 679 608 528 331 336 705
644019087508 230 164 697 960 345 260
81726497830342 606 83 450 865 128 252
224918772217918 742 240 491 293 467 697
41446180426868 529 377 810 407 261 910
12131966192 6 332 259 685 928 606
3796246311142 328 44 511 859 39 611
15090308532420 432 461 919 787 872 447
250244819779287 758 324 321 859 609 636
12609370115922 417 140 149 871 514 629
726132280222683 938 244 983 918 718 670
5105460785207 348 201 119 275 551 771
587219560380645 899 244 915 858 294 573
5797266758216 352 792 552 308 573 215
12670290618 93 275 179 335 398 906
11751211280402 411 392 73 993 130 349
3263389341 74 184 467 545 364 635
82997418675 88 528 75 958 773 995
722643158349 13 922 28 61 999 892
19594312703 64 369 268 669 404 717
338175865725350 805 598 935 605 356 823
54224605414973 558 598 141 374 17 219
847292256663 243 160 867 70 750 763
83404124180 97 523 110 732 134 216
686988297730 233 143 531 51 553 423
126746984893206 661 866 686 102 589 134
3056618426 27 236 391 149 988 437
811321923622148 959 658 696 562 683 344
108215470744898 641 106 687 248 93 363
23026743698506 469 761 575 458 626 807
134000006833 31 605 143 942 214 108
933882156449 231 725 529 330 316 916
47206222970533 543 59 87 51 36 645
6529144069987 365 476 815 642 214 605
15861700689 19 359 909 262 973 623
1775698037 16 212 626 266 170 265
673553068833458 924 370 573 371 333 647
58690838388537 567 546 749 865 266 92
18453186954993 450 178 857 352 638 940
26835415046687 485 77 388 685 159 749
11727605673256 411 60 185 269 801 760
65641211907976 580 273 269 858 152 234
6491369523572 363 659 291 274 224 241
115009820761 163 146 798 411 584 459
403730530062 189 635 280 687 735 66
100904306128415 632 524 412 90 244 401
37588485281 25 441 625 669 240 11
35607794580 70 430 639 294 509 896
854902860433509 969 875 57 584 718 926
87604240919169 614 763 324 54 254 700
46343227639655 541 24 176 33 850 71
-883746647 6 44 961 553 287 322
38076711070771 520 489 955 255 954 796
5122354299369 335 975 780 266 354 749
118792731906001 653 498 639 413 62 136
593802887015888 901 399 635 262 427 172
204586737890 96 666 676 34 603 917
225109698736560 742 664 641 945 203 85
32520181584955 504 68 76 489 142 900
26268025039414 481 850 968 557 909 779
125129671227277 659 958 222 835 283 212
560328533054 167 810 313 509 420 815
413262725775110 838 277 348 559 38 96
4193185054047 318 985 341 770 333 572
313489211813 153 693 997 587 103 102
1940294201646 284 552 433 954 224 165
96056181259201 625 911 268 918 234 15
876587067212553 974 173 699 180 698 109
313665805280474 793 520 174 477 312 516
113758825939 82 576 288 620 468 115
192214697355393 719 501 467 317 166 873
299993244570727 786 51 956 867 599 700
746239638764936 943 861 550 532 867 553
52258464593555 554 520 305 492 437 227
344873248 53 86 504 911 75 17
8349793939646 384 140 188 218 471 205
38546916125968 521 632 253 210 890 768
253648773222346 760 557 266 126 645 670
881816335370 244 365 928 122 548 603
10895761887275 405 76 779 556 393 164
128105483008628 663 71 143 919 585 107
14873269887018 431 162 51 301 327 354
10538467682291 397 907 87 307 911 618
203082229438086 727 124 668 670 479 786
122157802618532 656 906 98 525 284 243
547222644003 118 851 496 329 953 688
610449046780510 906 331 534 560 133 624
4575472222392 340 423 441 174 927 371
114508567496987 648 710 794 745 301 157
777871902473687 951 319 796 459 292 400
7219911040082 373 65 606 168 335 877
262758040259385 765 932 259 427 767 669
79594083704551 602 853 12 865 488 13
745538564320 228 600 579 889 662 940
