f(a,b,c,d,e,f) a b c d e f
631051013280213 912 602 558 587 31 659
378482148995565 823 977 767 65 806 173
135017269817750 670 272 894 819 714 945
57953363984534 565 784 813 424 63 383
81058105945781 605 246 201 722 491 788
492404731937 218 106 433 761 267 382
13528152857481 421 742 748 922 644 710
20500966379969 459 598 677 699 391 497
88708347670641 616 334 69 441 455 542
17061642245381 443 130 584 899 313 430
580890307936030 897 649 998 82 731 551
3177005597903 316 405 930 838 845 19
24436905181088 476 188 846 109 648 355
40513284864 80 441 837 686 964 106
115159152513899 649 377 685 893 734 507
151921465054042 686 142 969 289 954 936
23179287309626 471 63 633 442 672 337
21116099488819 461 737 429 678 806 62
44318515538595 536 528 471 15 356 503
333870129610359 803 44 503 898 207 442
858758369450805 970 395 37 345 256 232
201741152639761 726 479 967 280 496 191
762529342996 236 419 721 133 530 797
17255630214676 444 165 474 857 495 899
1417636204643 265 577 405 19 12 71
76493529834857 598 381 535 70 366 907
233275683044 177 494 165 158 333 725
604423894984811 904 913 467 196 454 939
139283174566319 674 662 305 265 239 280
126290973156940 661 571 588 201 860 369
213178033628465 734 600 986 591 989 717
610976154241346 906 857 770 898 68 3
1143713893051 256 459 569 661 225 637
4270379022484 329 803 105 128 373 478
607826845844134 905 931 579 661 271 995
119652032733116 654 310 844 618 913 145
36229485260861 515 222 637 784 262 137
228677279033 187 53 14 313 732 544
292780432297601 782 765 308 452 58 146
11868730940500 411 613 413 266 669 150
235094172977964 748 984 929 922 310 317
49228073854 73 466 120 718 922 285
401949035418 58 796 561 311 809 555
185738437808 148 582 155 228 322 989
814778076591 227 679 804 317 242 908
92555875575377 621 670 497 104 886 759
7633016257022 376 586 434 645 331 358
393427850720 204 448 543 438 32 617
12547987093 75 319 565 657 520 45
391753857746 169 710 605 548 201 273
136274302326546 671 708 348 301 59 331
955805041189224 991 219 122 370 965 265
483057908926 209 539 497 378 466 65
5034812804309 346 525 96 415 221 808
28379746234282 488 916 69 31 241 215
20598031544814 460 205 318 40 941 640
556680500736 139 843 613 338 745 150
269837271711 190 390 968 373 214 356
26604918855729 484 461 553 485 156 600
93860581413865 623 311 393 171 85 882
176653338550737 707 317 265 158 160 616
123347363155508 658 112 351 934 722 699
21799812595646 465 494 136 386 407 388
342269084459632 807 19 79 403 883 257
22284790988458 467 520 541 966 529 277
660857603282 114 895 335 316 971 921
501296535827325 871 260 328 301 257 968
245635700092646 755 749 342 37 93 328
126808439408 165 267 830 339 795 628
124012129644229 658 903 224 197 834 573
885867583008818 976 703 413 155 341 262
457061921135 207 527 508 858 666 875
275129267267 194 164 730 925 138 164
774732617585 186 862 127 797 135 924
171702328982258 703 110 684 962 797 260
10582926256678 402 539 366 461 386 254
29796124292417 495 528 328 823 555 560
139001510782 161 421 838 958 601 813
5085656962651 343 763 938 534 482 803
457677411715114 855 936 337 892 562 822
35806620488 14 435 27 987 210 525
807125015938340 958 678 944 264 882 954
24439245265641 476 238 608 480 582 179
545549122322 175 786 633 105 833 530
38267974077 108 392 336 35 654 780
231309683384 178 479 286 480 968 743
327156551236 55 756 51 85 129 2
94595847203351 623 929 654 927 975 689
220311655365 185 248 555 53 563 983
567959240162707 893 529 237 868 387 531
208944850316 106 665 71 465 951 410
26564236050723 484 266 885 223 796 869
8803407622476 388 316 28 271 10 243
8052174464132 381 393 156 8 656 382
41960601921724 530 613 531 661 723 270
1111302431423 251 583 779 960 892 138
4893057775112 345 272 240 151 162 918
22703411259 43 390 833 510 947 896
68280104311180 584 769 238 530 42 135
862412191782 156 937 931 563 593 380
3129030432 34 250 937 307 690 964
696026828155701 930 763 773 513 160 384
9848809577795 395 695 673 573 915 24
3685413823 35 250 649 335 427 635
396285420934439 831 233 614 929 279 103
41078116414 102 418 789 929 248 98
1237383199369 262 246 937 376 581 277
18746304129 26 370 193 855 309 646
836844136961744 965 355 764 500 239 999
607075559128842 905 102 680 904 757 340
1316695580815 265 317 641 357 263 170
35530688409100 513 200 609 846 361 629
22601400766 81 375 871 454 889 708
85240030168 57 540 732 340 346 593
565043659642 25 867 135 796 34 841
88176184870979 615 667 353 688 542 30
53464262490762 556 758 337 653 405 585
48497624108716 545 803 535 162 955 868
798540851235990 956 347 726 363 912 834
19970523685001 457 439 58 890 819 506
283207351362683 777 65 731 973 605 714
714592846709394 935 178 14 987 626 294
730143356826533 939 606 431 517 529 83
9952051872994 390 982 661 345 206 248
33697174217111 507 667 715 950 240 168
55566993634721 561 135 60 751 533 11
135011709269181 670 24 929 980 950 564
545968904995888 886 59 963 286 13 399
2389122122943 299 22 865 93 889 831
126173297620 76 593 268 849 950 76
753797174299657 945 638 218 476 52 800
71840994720225 589 988 780 439 253 848
218920294436940 738 215 231 474 961 103
3557730204826 323 454 772 204 853 118
70991179893107 589 566 392 168 425 117
881112584886716 975 365 950 568 446 702
21507501379913 464 43 85 713 434 266
811151213707533 959 358 248 398 291 141
765740282786661 948 516 891 311 380 437
695978627278039 930 734 37 307 708 141
262060700738046 765 489 304 773 147 824
13392855578639 422 313 234 616 329 5
5896295811108 346 984 409 8 60 457
109972445605713 643 491 523 866 357 153
51398892867033 552 621 175 176 587 732
377571469540097 823 141 737 204 722 220
177210625834667 707 868 655 797 853 309
3059137435706 314 286 97 751 113 75
105713205741744 638 286 736 41 848 327
28275426812306 488 880 52 950 351 445
590494388214034 900 265 816 957 944 4
10015540847 99 160 531 947 403 289
6055142201676 359 551 511 517 686 304
355729695001811 813 860 916 762 848 204
6661747134198 367 255 650 400 812 754
307705600596822 790 1 340 548 262 11
286217611327 194 327 223 597 511 521
481008109327 217 131 770 538 674 337
125233501140396 660 128 292 703 652 673
15357425546 74 339 409 376 192 42
990478820889405 998 814 510 125 390 706
18026311184 112 146 372 165 249 930
786796086466 234 541 766 992 952 433
7472298948 68 286 876 667 426 47
204697927345055 728 681 61 382 101 64
82409316403139 607 281 77 9 4 331
2022935175263 255 986 757 124 974 467
287765449956 187 495 980 163 483 978
4760002810552 343 334 151 988 580 856
129074844780024 664 138 119 597 129 697
146906746493660 681 815 284 422 568 948
518875424342088 877 529 792 778 749 211
3983840359369 330 515 351 539 970 786
482157213926515 864 911 993 681 336 90
82620187747127 607 683 797 735 888 149
942538527177 88 984 637 457 225 644
438509532420409 848 70 629 130 158 342
745871964418518 943 653 477 863 555 209
197837385231061 723 728 416 644 896 718
688249842632 176 849 563 7 504 691
444031830104450 850 756 514 734 900 264
587600328905851 899 787 414 266 219 650
6003978044867 357 673 182 490 100 247
279809191928102 775 691 704 920 385 725
52670509390610 555 336 672 960 173 234
1242535990366 253 674 743 656 508 940
20083855661956 457 623 555 585 410 138
802725535779363 957 345 798 149 625 999
51098650771931 550 937 851 626 422 973
941423440186963 988 184 809 697 857 634
670591989769829 923 913 832 881 318 394
14033030818559 423 837 711 804 121 961
386836747173174 827 113 193 922 836 205
985089143261899 997 34 838 530 708 40
47046667637526 541 916 834 621 263 509
67667001120262 583 750 592 864 772 171
14462542586568 425 879 606 661 190 227
850238738416167 968 753 662 854 770 422
37303612026424 518 306 17 532 124 617
179191951711126 709 436 479 806 16 778
421151357457 210 336 162 500 946 723
536924642634008 883 607 105 564 46 779
9537371260867 386 992 515 875 516 79
13250464231842 421 399 692 764 200 264
15924745610 110 9 565 122 99 953
129162074343 16 600 760 776 71 920
534246637824326 882 837 705 155 344 259
668799018776 206 739 747 659 125 298
251892491272836 759 247 352 24 604 536
162163242962286 695 321 242 916 983 819
468647334529077 859 987 88 241 923 525
87977995703644 615 67 689 439 41 437
83326921224250 608 702 311 505 13 779
9759558590623 391 888 976 533 729 650
11602920451640 410 364 634 463 517 748
441110649490834 849 310 100 920 165 500
786106002704991 953 417 558 664 857 268
18659463900966 451 165 325 468 286 461
15951441980379 435 783 448 787 209 979
790228899207333 954 377 497 310 78 753
240285588718 115 685 44 203 451 748
60262719014296 570 553 180 186 940 689
671570881678 189 810 388 895 995 911
109989860913 26 576 460 148 734 479
441292144287009 849 661 555 74 754 566
415827554898626 839 561 2 874 952 768
863169862477080 971 130 366 841 279 5
706981811276455 933 97 375 758 329 569
286168524420 187 490 530 799 668 246
309782572638789 791 594 106 549 855 554
662770613825050 921 562 753 790 159 941
410797028499476 837 44 76 825 733 841
188202232070017 716 402 642 931 703 279
710988723482 234 314 681 847 797 439
396573084204 3 794 957 712 214 432
-1657673 14 4 130 899 134 214
3570322153962 324 26 526 974 480 484
35594434006 37 435 655 648 20 131
149012347904173 683 787 636 864 347 614
31009572484 98 385 66 889 101 397
1946924793748 287 119 778 269 52 251
81079724063 152 56 406 438 22 491
25215820895793 479 83 674 249 590 258
493425259229451 868 917 390 10 144 408
1097450992065 221 869 48 871 317 447
377583473965856 823 336 907 318 283 739
105915740817651 638 676 45 470 8 554
17676542666 106 256 88 597 457 12
300240922834240 786 705 606 873 936 646
811134773289674 959 19 310 780 240 534
156591788503 38 629 268 211 581 494
1235136606150 228 887 115 806 215 275
610572944747167 906 607 175 439 572 154
737981733002313 941 638 323 182 917 844
154209399608195 688 495 546 635 456 647
709304392163 38 918 986 797 939 339
533633268894 214 540 598 467 917 878
501572862910296 871 728 278 531 398 712
65923641753195 580 733 894 179 76 403
65014139360824 578 842 666 443 291 722
84487937554521 610 413 923 123 946 158
868530842911330 972 976 455 923 942 432
842880311531 86 957 845 412 455 812
336589726059955 804 893 809 658 987 814
214029302231230 734 995 621 551 921 770
19799252045661 455 739 86 216 318 167
73598830078157 593 721 257 595 613 68
620658441798647 909 467 357 759 815 896
515315912771 220 73 423 241 682 574
74431400 14 116 475 327 914 274
49627305127 23 473 757 582 737 117
695688369299676 930 4 11 119 375 257
27679790083954 488 254 470 808 477 245
350856296920847 811 377 95 86 60 384
540441440612 222 187 11 523 756 71
136994222222 168 238 348 964 522 624
56743635781346 563 651 598 575 960 359
4741840497676 330 954 215 955 924 716
584100965203966 898 615 569 100 925 357
370748269045369 820 303 145 15 565 933
255240207777763 761 351 233 518 47 333
870214772016 23 966 830 710 760 867
3466593130394 322 271 749 592 741 697
153052715794015 687 378 589 109 223 489
344394480403886 808 104 848 489 454 511
55657467723592 561 550 888 705 607 551
106537998212916 639 179 989 908 194 603
13648894862224 423 571 106 616 477 123
37849569978 118 353 822 402 823 552
35908483293 125 273 547 67 5 578
2596112149217 304 10 643 938 722 240
271904367372 102 715 787 976 242 900
56963458790155 562 974 589 3 778 35
4199011907370 334 454 249 27 229 483
666277332211666 922 176 666 813 39 902
32726214280740 504 674 679 778 727 874
42902876531926 532 733 723 129 825 86
398675381818412 832 242 955 777 703 279
115139502172217 649 124 196 948 788 392
81934425784 25 535 45 36 331 292
122012988992 165 163 997 551 208 320
1420700273171 258 726 627 817 968 725
44379081328933 535 861 601 539 475 304
518810308619042 877 342 994 341 882 150
34593770674700 509 809 547 422 1 690
27097757041278 483 949 16 614 676 240
703228901254190 932 410 788 889 75 666
375342314429878 822 494 742 665 30 743
643747364527 203 740 947 471 256 680
270739173099828 770 497 635 269 490 863
154149520149008 688 74 327 51 375 621
45493093096216 539 129 472 1 185 498
70319965351879 588 420 320 461 197 53
325636859380167 799 28 634 475 215 926
311620333787556 792 3 441 828 555 981
23426623974615 472 112 557 128 998 614
126512880945163 661 757 723 802 907 819
29820530528301 492 998 607 809 596 191
15025423888792 430 755 704 471 580 780
11343919816953 405 818 203 789 409 681
4638577581455 339 634 477 264 849 40
539878675728420 884 458 880 674 144 482
765717696941641 948 469 922 862 19 719
13542585106405 423 13 202 853 406 650
6768373925196 368 374 571 843 191 629
819703227744746 961 524 767 950 728 154
828837284985109 963 896 20 990 449 771
49024710033174 547 482 77 207 478 539
92510934902031 621 629 438 792 694 235
86595856436587 613 444 346 736 258 540
664185540363 16 903 891 614 988 875
384837056556883 826 760 225 512 918 702
434782108892 171 733 477 391 130 332
475139465430 150 795 633 172 26 744
585738423387 223 431 623 648 36 606
500556735047 196 678 194 272 845 482
965871316601 244 564 565 334 784 168
194858819897789 721 376 712 392 195 353
20175561439351 458 390 115 290 693 475
10741956146602 403 579 616 337 778 59
30938859780376 499 103 65 37 840 744
684544780951847 927 269 588 531 710 350
12309515573293 415 72 237 985 552 578
35529220092942 513 11 455 436 444 3
49504955971 25 473 824 434 203 492
174574218079128 705 803 752 285 250 495
32163241403449 502 730 913 539 390 985
240519207508 187 330 211 551 199 982
417697925973 2 804 538 273 600 884
455089333627332 854 959 862 194 110 171
1730696004058 274 657 34 166 760 611
8681208539692 387 158 488 666 543 752
230399281717648 745 974 154 302 477 532
30459427136712 497 608 968 461 178 152
364012383178677 817 265 192 455 702 926
63550974295268 576 620 554 774 279 303
256028807757759 761 947 794 406 562 693
695265852155 117 906 755 403 663 711
3796156803869 310 983 779 540 342 605
20417614257162 459 461 982 381 289 920
70321124345713 588 424 424 453 39 901
60700831798472 571 220 719 470 427 683
420744710953457 841 440 149 533 668 4
459589731252204 856 213 782 771 551 713
8043104920596 380 589 915 238 404 588
83934100351060 609 637 534 567 189 198
131061769331209 666 424 876 734 111 988
703797729130132 932 879 723 494 837 555
4032737352674 332 79 958 682 727 664
307777080905710 790 517 134 986 559 748
59672599301047 568 862 795 186 534 698
819994655599662 961 778 47 370 739 919
854316243375086 969 79 780 544 463 149
47642327874767 544 3 551 960 924 729
19083203675925 453 291 506 211 620 56
227291406163015 743 962 675 49 627 135
33248237305116 506 528 298 972 318 986
403518940535031 834 423 901 122 420 725
36667982902173 516 544 47 888 214 222
786080218704333 953 260 662 721 392 755
145683199667996 680 734 746 531 78 787
84201320381 59 538 663 455 457 281
40679658432616 527 419 774 437 872 3
685839848374 48 910 548 112 821 65
36533512590488 515 744 589 780 6 1000
5159602984903 348 487 781 652 568 695
692080182663767 929 594 769 487 751 593
850828638160772 968 977 256 34 398 147
41819497894255 530 84 466 518 625 672
20821082075277 461 60 425 944 939 718
499188385396282 870 936 430 558 969 539
30347849945376 497 395 561 150 687 138
59773780500 143 58 326 193 599 245
561550688591367 891 171 655 364 196 650
49489081483044 548 513 567 267 482 29
3516834512190 323 187 456 989 863 350
473168966100413 861 153 202 911 244 84
28112839641217 487 921 119 319 65 704
101358061786900 632 853 696 51 164 908
